Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
11|1|К0202Петарды (1уп-20шт.) ФИТИЛЬНЫЕ||21.05|0|17.81||||||K0202-2|K0202-2|1|12|20|1|500||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 20 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |шт.|1.05||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
12|1|Петарды (1уп-12шт.) ФИТИЛЬНЫЕ||54.60|0|46.20||||||K0204CE|K0204CE|1|12|12|1|192||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 12 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |шт.|4.55||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
13|1|Crazy robot     (уп. 12 шт.) ФИТИЛЬНЫЕ||296.40|0|250.80||||||S01002|S01002|1|12|12|1|72||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 12 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|24.70||<br><BR>https://youtu.be/LCdi3vutfVw||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
14|1|ЖУКИ с разрывом ФИТИЛЬНЫЕ||393.00|0|332.52||||||TXD484|TXD484|1|12|6|12|20||||||0.000000|0.000000|0.000000|0.000000||1|||2|2|1|за 1 бл.из 12 уп.по 6 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |уп.|32.75||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
15|1|Горилла (уп.6 шт.) ФИТИЛЬНЫЕ||195.00|0|165.00||||||TXP-226|TXP-226|1|12|6|1|50||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 6 шт.|3|                    | .  .    -  .  .                                                                                                                                                                                                                                          |10130080/230615/0014265  |шт.|32.50||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
16|1|Ахтунг  (уп. 5 шт.) ФИТИЛЬНЫЕ||249.60|0|211.20||||||TXP001|TXP001|1|12|5|1|48||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 5 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|49.92||<br><BR>https://youtu.be/j9MQsz963-g||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
17|1|TXP066 (уп. 5 шт.) ФИТИЛЬНЫЕ||312.00|0|264.00||||||TXP066|TXP066|1|12|5|1|32||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 5 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|62.40||<br><BR>https://youtu.be/gFOgTHgLix4||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
18|1|Супер взрывы     (уп. 8 шт.) ФИТИЛЬНЫЕ||234.00|0|198.00||||||TXP067|TXP067|1|12|8|1|40||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 8 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|29.25||<br><BR>https://youtu.be/KI6dlGJutBU||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
19|1|Супер петарда   (уп. 10 шт.) ФИТИЛЬНЫЕ||156.00|0|132.00||||||TXP068|TXP068|1|12|10|1|60||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 10 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|15.60||<br><BR>https://youtu.be/lLLOC_kLaIQ||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
20|1|ПЕТАРДЫ U2601 Душки (бертолетова соль)||819.00|0|693.00||||||TXP082|TXP082|1|12|50|50|6||||||0.000000|0.000000|0.000000|0.000000||1|||2|2|1|за 1 бл.из 50 уп.по 50 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |уп.|16.38||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
21|1|ФИТИЛЬНЫЕ 20 пачек по 10уп/10шт||39.78|0|33.66||||||TXP226|TXP226|1|12|10|1|200||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 10 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |шт.|3.98||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
23|1|Трескучий гром   (уп. 20 шт.) ФИТИЛЬНЫЕ||140.40|0|118.80||||||TXP384|TXP384|1|12|20|1|60||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 20 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|7.02||<br><BR>https://youtu.be/V8XFU8geQAQ||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
24|1|Цветной гром (уп. 20 шт.) ФИТИЛЬНЫЕ||187.20|0|158.40||||||TXP385|TXP385|1|12|20|1|60||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 20 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|9.36||<br><BR>https://youtu.be/gSMRdZVhGe0||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
25|1|GROM2 (1уп-36шт.) ФИТИЛЬНЫЕ||179.40|0|151.80||||||TXP485|TXP485|1|12|36|1|40||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 36 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |шт.|4.98||<br><BR>https://youtu.be/JsDXGTyv3Jg||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
26|1|Гром 2 (уп 36шт.) ФИТИЛЬНЫЕ||179.40|0|151.80||||||TXP485-A|TXP485-A|1|12|36|1|40||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 36 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|4.98||<br><BR>https://youtu.be/JsDXGTyv3Jg||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
27|1|Гром 1 (уп. 36 шт.) ФИТИЛЬНЫЕ||234.00|0|198.00||||||TXP486|TXP486|1|12|36|1|40||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 36 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|6.50||<br><BR>https://youtu.be/t1U60QIRFN0||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
28|1|Зеленые шарики (уп. 6 шт.) ФИТИЛЬНЫЕ||365.04|0|308.88||||||TXP786|TXP786|1|12|6|12|16||||||0.000000|0.000000|0.000000|0.000000||1|||2|2|1|за 1 бл.из 12 уп.по 6 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |уп.|30.42||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
29|1|GROM4 (1уп-10шт.) ФИТИЛЬНЫЕ||68.65|0|58.09||||||TXP841|TXP841|1|12|10|1|128||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 10 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |шт.|6.87||<br><BR>https://youtu.be/rHZgFILhSMc||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
30|1|Петарды (1уп-20шт.) ФИТИЛЬНЫЕ||170.05|0|143.89||||||TXP859|TXP859|1|12|20|1|100||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 20 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |шт.|8.50||<br><BR>https://youtu.be/qHn_jSnEzR8||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
35|1|Хлопающие шары|3^39|482.00|0|424.80||||||Р1030|Р1030|1|0|6|12|16||||||0.000000|0.000000|0.000000|0.250000||1|||2|2|1|за 1 бл.из 12 уп.по 6 шт.|1|СЗ25.А.00027        |СЗ25.А.00027 0155667 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 07.09.2016-06.09.2019                                                                                                                                       |                         |уп.|40.17||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1030.jpg|1|||new||||2|1^4^5^6|1|1|
36|1|Связка-16|3^31^39|752.00|0|752.00||||||Р1040|Р1040|1|1|60|1|24||||||7.000000|0.800000|5.000000|1.000000||1|||1|1|1|за 1 уп.из 60 шт.|1|ЩШ01.А.00025        |ЩШ01.А.00025 0464042 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 18.07.2017-17.07.2020                                                                                                                             |10130080/110516/0003320  |шт.|12.53|Хлопает 16 раз|Хлопает 16 раз<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1040.jpg|1|||new||||2|1^4^5^6|1|1|
37|1|Лимонка (с чекой)|3^32|326.00|0|325.20||||||Р1050|Р1050|1|1|12|1|60||||||14.000000|3.500000|12.500000|0.150000||1|||1|1|1|за 1 уп.из 12 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/230615/0014265  |шт.|27.17|хлопок петарды очень громкий и внушительный!|хлопок петарды очень громкий и внушительный!<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/9GlOOBgJ2Mo?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р1050.jpg|1|||new||||2|1^4^5^6|1|1|
38|1|Бомба с чекой|3^32|380.00|0|380.00||||||Р1060|Р1060|1|1|6|1|50||||||0.000000|0.000000|0.000000|0.320000||1|||1|1|1|за 1 уп.из 6 шт.|1|ЩШ01.А.00006        |ЩШ01.А.00006 0464022 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 14.11.2016-13.11.2019                                                                                                                                              |10130080/110516/0003320  |шт.|63.33||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
39|1|Корсар 8 мини (O15 мм х 52 мм)|3^39|173.00|0|173.00||||||Р1080|Р1080|1|1|12|1|160||||||0.000000|0.000000|0.000000|0.125000||1|||1|1|1|за 1 уп.из 12 шт.|1|ЩШ01.А.00006        |ЩШ01.А.00006 0464022 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 14.11.2016-13.11.2019                                                                                                                                              |10130080/110516/0003320  |шт.|14.42||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
40|1|Корсар 8|3^39|124.00|0|109.80||||||Р1082|Р1082|1|0|3|1|100||||||0.000000|0.000000|0.000000|0.200000||1|||1|1|1|за 1 уп.из 3 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |                         |шт.|41.33||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
41|1|Мега Корсар|3^39|211.00|0|193.50||||||Р1084|Р1084|1|1|3|1|100||||||20.000000|3.300000|3.300000|0.250000||1|||1|1|1|за 1 уп.из 3 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/230615/0014265  |шт.|70.33|мощнейший взрыв, от которого закладывает уши!|мощнейший взрыв, от которого закладывает уши!<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/gQFXRgGgNVA?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р1084.jpg|1|||new||||2|1^4^5^6|1|1|
42|1|Граната (корсар-8 с ручкой)|3^39|605.00|0|522.00||||||Р1090|Р1090|1|0|6|1|36||||||0.000000|0.000000|0.000000|0.500000||1|||1|1|1|за 1 уп.из 6 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |                         |шт.|100.83||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
43|1|Корсар 1|3^40|498.00|0|403.20||||||Р1106|Р1106|1|1|60|12|20||||||0.000000|0.000000|0.000000|0.850000||1|||2|2|1|за 1 бл.из 12 уп.по 60 шт.|1|ЩШ01.А.00025        |ЩШ01.А.00025 0464042 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 18.07.2017-17.07.2020                                                                                                                             |10130080/230413/0001772  |уп.|41.50||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1106.jpg|1|||new||||2|1^4^5^6|1|1|
44|1|Корсар 2|3^40|462.00|0|462.00||||||Р1202|Р1202|1|1|20|15|25||||||27.500000|6.000000|8.500000|0.840000||1|||2|2|1|за 1 бл.из 15 уп.по 20 шт.|1|ЩШ01.А.00026        |ЩШ01.А.00026 0464043 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 11.08.2017-10.08.2020                                                                                                                             |10130080/230615/0014265  |уп.|30.80|взрываясь, дает громкий, акцентированный хлопок|взрываясь, дает громкий, акцентированный хлопок<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/5XSXOYj3ToY?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р1202.jpg|1|||new||||2|1^4^5^6|1|1|
47|1|Корсар 4|3^40|695.00|0|676.80||||||Р1400|Р1400|1|0|12|12|16||||||0.000000|0.000000|0.000000|1.562500||1|||2|2|1|за 1 бл.из 12 уп.по 12 шт.|1|ЩШ01.А.00027        |ЩШ01.А.00027 0464045 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 22.08.2017-21.08.2020                                                                                                                             |                         |уп.|57.92||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1400.jpg|1|||new||||2|1^4^5^6|1|1|
48|1|Черная метка|3^40^33|1123.00|0|1116.00||||||Р1420|Р1420|1|1|12|12|16||||||0.000000|0.000000|0.000000|1.500000||1|||2|2|1|за 1 бл.из 12 уп.по 12 шт.|1|СЗ25.А.00028        |СЗ25.А.00028 0155668 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 19.09.2016-18.09.2019                                                                                                                                       |10130080/230615/0014265  |уп.|93.58||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1420.jpg|1|||new||||2|1^4^5^6|1|1|
51|1|Корсар 6 (O20 мм х 78 мм)|3|124.00|0|124.00||||||Р1600|Р1600|1|1|6|1|100||||||0.000000|0.000000|0.000000|0.130000||1|||1|1|1|за 1 уп.из 6 шт.|1|ЩШ01.А.00006        |ЩШ01.А.00006 0464022 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 14.11.2016-13.11.2019                                                                                                                                              |10130080/110516/0003320  |шт.|20.67||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
54|1|Корсар-1 синий дым+бах   30/20/12||420.00|0|420.00||||||РС018|РС018|1|3|12|20|30||||||0.000000|0.000000|0.000000|0.000000||1|||2|2|1|за 1 бл.из 20 уп.по 12 шт.|1|                    | .  .    -  .  .                                                                                                                                                                                                                                          |10130080/030517/0011637  |уп.|21.00||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
64|1|Огненная юла (волчок)|3|83.40|0|83.40||||||РС107|РС107|1|3|6|1|288||||||12.000000|1.000000|10.000000|0.022396||1|||1|1|1|за 1 уп.из 6 шт.|1|ЦЦ09.А.00577        |ЦЦ09.А.00577 0157827 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-02/16 от 22.01.2016 22.11.2016-21.11.2019                                                                                                                                                             |10130080/090416/0014431  |шт.|13.90||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/рс107.jpg|1|||new||||2|1^4^5^6|1|1|
65|1|Огневушка-поскакушка (волчок)|3^35|532.00|0|532.00||||||РС108|РС108|1|3|12|1|80||||||12.000000|5.500000|8.000000|0.300000||1|||1|1|1|за 1 уп.из 12 шт.|1|ЦЦ09.А.00554        |ЦЦ09.А.00554 157803 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/16 ОТ 22.01.2016 29.09.2016-28.09.2019                                                                                                                                              |10130080/090416/0014431  |шт.|44.33|Разлетающиеся с жужжанием  разноцветные огоньки.|Разлетающиеся с жужжанием  разноцветные огоньки.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/Tz5CB2AzPCg?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс108.jpg|1|||new||||2|1^4^5^6|1|1|
66|1|Мега-Супер-ЖУК|3^35|111.60|0|111.60||||||РС109|РС109|1|3|4|1|108||||||8.000000|2.400000|5.500000|0.101852||1|||1|1|1|за 1 уп.из 4 шт.|1|ЦЦ09.А.00554        |ЦЦ09.А.00554 157803 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/16 ОТ 22.01.2016 29.09.2016-28.09.2019                                                                                                                                              |10130080/090416/0014431  |шт.|27.90||<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/AHYG4LYcU-s?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс109.jpg|1|||new||||2|1^4^5^6|1|1|
