Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
14|1|ЖУКИ с разрывом ФИТИЛЬНЫЕ|3|393.00|0|182.89||||||TXD484|TXD484|1|12|6|12|20||||||0.000000|0.000000|0.000000|0.000000||1|||2|2|1|за 1 бл.из 12 уп.по 6 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |уп.|32.75||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
16|1|Ахтунг  (уп. 5 шт.) ФИТИЛЬНЫЕ|3|249.60|0|116.16||||||TXP001|TXP001|1|12|5|1|48||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 5 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|49.92||<br><BR>https://youtu.be/j9MQsz963-g||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
17|1|TXP066 (уп. 5 шт.) ФИТИЛЬНЫЕ|3|312.00|0|145.20||||||TXP066|TXP066|1|12|5|1|32||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 5 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|62.40||<br><BR>https://youtu.be/gFOgTHgLix4||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
18|1|Супер взрывы     (уп. 8 шт.) ФИТИЛЬНЫЕ|3|234.00|0|108.90||||||TXP067|TXP067|1|12|8|1|40||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 8 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|29.25||<br><BR>https://youtu.be/KI6dlGJutBU||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
19|1|Супер петарда   (уп. 10 шт.) ФИТИЛЬНЫЕ|3|156.00|0|72.60||||||TXP068|TXP068|1|12|10|1|60||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 10 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|15.60||<br><BR>https://youtu.be/lLLOC_kLaIQ||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
20|1|ПЕТАРДЫ U2601 Душки (бертолетова соль)|3|819.00|0|381.15||||||TXP082|TXP082|1|12|50|50|6||||||0.000000|0.000000|0.000000|0.000000||1|||2|2|1|за 1 бл.из 50 уп.по 50 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |уп.|16.38||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
21|1|ФИТИЛЬНЫЕ 20 пачек по 10уп/10шт|3|39.78|0|18.51||||||TXP226|TXP226|1|12|10|1|200||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 10 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |шт.|3.98||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
23|1|Трескучий гром   (уп. 20 шт.) ФИТИЛЬНЫЕ|3|140.40|0|65.34||||||TXP384|TXP384|1|12|20|1|60||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 20 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |шт.|7.02||<br><BR>https://youtu.be/V8XFU8geQAQ||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
25|1|GROM2 (1уп-36шт.) ФИТИЛЬНЫЕ|3|179.40|0|83.49||||||TXP485|TXP485|1|12|36|1|40||||||0.000000|0.000000|0.000000|0.000000||1|||1|1|1|за 1 уп.из 36 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |шт.|4.98||<br><BR>https://youtu.be/JsDXGTyv3Jg||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
28|1|Зеленые шарики (уп. 6 шт.) ФИТИЛЬНЫЕ|3|365.04|0|169.88||||||TXP786|TXP786|1|12|6|12|16||||||0.000000|0.000000|0.000000|0.000000||1|||2|2|1|за 1 бл.из 12 уп.по 6 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/230615/0014265  |уп.|30.42||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
35|1|Хлопающие шары|3|482.00|0|265.10||||||Р1030|Р1030|1|1|6|12|16||||||2.200000|2.200000|2.200000|0.250000||1|||2|2|1|за 1 бл.из 12 уп.по 6 шт.|1|СЗ25.А.00027        |СЗ25.А.00027 0155667 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 07.09.2016-06.09.2019                                                                                                                                       |10130080/180517/0011277  |уп.|40.17|Разбрасывает яркие искры с треском|Разбрасывает яркие искры с треском<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1030.jpg|1|||new||||2|1^4^5^6|1|1|
36|1|Связка-16|3|752.00|0|413.60||||||Р1040|Р1040|1|1|60|1|24||||||7.000000|0.800000|5.000000|1.000000||1|||1|1|1|за 1 уп.из 60 шт.|1|ЩШ01.А.00025        |ЩШ01.А.00025 0464042 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 18.07.2017-17.07.2020                                                                                                                             |10130080/180517/0011277  |шт.|12.53|Хлопает 16 раз|Хлопает 16 раз<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1040.jpg|1|||new||||2|1^4^5^6|1|1|
37|1|Лимонка (с чекой)|3|326.00|0|179.30||||||Р1050|Р1050|1|1|12|1|60||||||14.000000|3.500000|12.500000|0.150000||1|||1|1|1|за 1 уп.из 12 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/180517/0011277  |шт.|27.17|хлопок петарды очень громкий и внушительный!|хлопок петарды очень громкий и внушительный!<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/9GlOOBgJ2Mo?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р1050.jpg|1|||new||||2|1^4^5^6|1|1|
38|1|Бомба с чекой|32^3|380.00|0|209.00||||||Р1060|Р1060|1|1|6|1|50||||||0.000000|0.000000|0.000000|0.320000||1|||1|1|1|за 1 уп.из 6 шт.|1|ЩШ01.А.00006        |ЩШ01.А.00006 0464022 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 14.11.2016-13.11.2019                                                                                                                                              |10130080/180517/0011277  |шт.|63.33||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
39|1|Корсар 8 мини (O15 мм х 52 мм)|3|173.00|0|95.15||||||Р1080|Р1080|1|1|12|1|160||||||0.000000|0.000000|0.000000|0.125000||1|||1|1|1|за 1 уп.из 12 шт.|1|ЩШ01.А.00006        |ЩШ01.А.00006 0464022 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 14.11.2016-13.11.2019                                                                                                                                              |10130080/180517/0011277  |шт.|14.42||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
40|1|Корсар 8|3|124.00|0|68.20||||||Р1082|Р1082|1|1|3|1|100||||||0.000000|0.000000|0.000000|0.200000||1|||1|1|1|за 1 уп.из 3 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/180517/0011277  |шт.|41.33||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
41|1|Мега Корсар|3|211.00|0|116.05||||||Р1084|Р1084|1|1|3|1|100||||||20.000000|3.300000|3.300000|0.250000||1|||1|1|1|за 1 уп.из 3 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/180517/0011277  |шт.|70.33|мощнейший взрыв, от которого закладывает уши!|мощнейший взрыв, от которого закладывает уши!<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/gQFXRgGgNVA?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р1084.jpg|1|||new||||2|1^4^5^6|1|1|
42|1|Граната|3|605.00|0|332.75||||||Р1090|Р1090|1|1|6|1|36||||||0.000000|0.000000|0.000000|0.500000||1|||1|1|1|за 1 уп.из 6 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/180517/0011277  |шт.|100.83||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
43|1|Корсар-1|3|432.00|0|237.60||||||Р1106|Р1106|1|1|60|12|20||||||3.800000|0.600000|0.600000|0.850000||1|||2|2|1|за 1 бл.из 12 уп.по 60 шт.|1|ЩШ01.А.00025        |ЩШ01.А.00025 0464042 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 18.07.2017-17.07.2020                                                                                                                             |10130080/180517/0011277  |уп.|36.00|Хлопок|Хлопок<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1106.jpg|1|||new||||2|1^4^5^6|1|1|
44|1|Корсар 2|3|462.00|0|254.10||||||Р1202|Р1202|1|1|20|15|25||||||27.500000|6.000000|8.500000|0.840000||1|||2|2|1|за 1 бл.из 15 уп.по 20 шт.|1|ЩШ01.А.00026        |ЩШ01.А.00026 0464043 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 11.08.2017-10.08.2020                                                                                                                             |10130080/180517/0011277  |уп.|30.80|взрываясь, дает громкий, акцентированный хлопок|взрываясь, дает громкий, акцентированный хлопок<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/5XSXOYj3ToY?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р1202.jpg|1|||new||||2|1^4^5^6|1|1|
47|1|Корсар 4|3|696.00|0|382.80||||||Р1400|Р1400|1|1|12|12|16||||||6.800000|1.200000|1.200000|1.562500||1|||2|2|1|за 1 бл.из 12 уп.по 12 шт.|1|ЩШ01.А.00027        |ЩШ01.А.00027 0464045 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 22.08.2017-21.08.2020                                                                                                                             |10130080/180517/0011277  |уп.|58.00|Хлопок|Хлопок<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1400.jpg|1|||new||||2|1^4^5^6|1|1|
48|1|Черная метка|3|1123.00|0|617.65||||||Р1420|Р1420|1|1|12|12|16||||||7.000000|1.300000|1.300000|1.500000||1|||2|2|1|за 1 бл.из 12 уп.по 12 шт.|1|СЗ25.А.00028        |СЗ25.А.00028 0155668 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 19.09.2016-18.09.2019                                                                                                                                       |10130080/180517/0011277  |уп.|93.58|Вращение, пламя, хлопок|Вращение, пламя, хлопок<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/р1420.jpg|1|||new||||2|1^4^5^6|1|1|
51|1|Корсар 6 (O20 мм х 78 мм)|3|124.00|0|68.20||||||Р1600|Р1600|1|1|6|1|100||||||0.000000|0.000000|0.000000|0.130000||1|||1|1|1|за 1 уп.из 6 шт.|1|ЩШ01.А.00006        |ЩШ01.А.00006 0464022 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 14.11.2016-13.11.2019                                                                                                                                              |10130080/180517/0011277  |шт.|20.67||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
54|1|Команда корсара Моргана 1|3|21.00|0|11.55||||||РС018|РС018|1|3|12|1|600||||||0.000000|0.000000|0.000000|0.017527||1|||1|1|1|за 1 уп.из 12 шт.|1|                    | .  .    -  .  .                                                                                                                                                                                                                                          |10130080/230617/0014265  |шт.|1.75||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
64|1|Огненная юла (волчок)|3|84.00|0|46.20||||||РС107|РС107|1|3|6|1|288||||||12.000000|1.000000|10.000000|0.022396||1|||1|1|1|за 1 уп.из 6 шт.|1|ЦЦ09.А.00577        |ЦЦ09.А.00577 0157827 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-02/16 от 22.01.2016 22.11.2016-21.11.2019                                                                                                                                                             |10130080/230617/0014265  |шт.|14.00||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/рс107.jpg|1|||new||||2|1^4^5^6|1|1|
65|1|Огневушка-поскакушка (волчок)|3|532.00|0|292.60||||||РС108|РС108|1|3|12|1|80||||||12.000000|5.500000|8.000000|0.300000||1|||1|1|1|за 1 уп.из 12 шт.|1|ЦЦ09.А.00554        |ЦЦ09.А.00554 157803 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/16 ОТ 22.01.2016 29.09.2016-28.09.2019                                                                                                                                              |10130080/230617/0014265  |шт.|44.33|Разлетающиеся с жужжанием  разноцветные огоньки.|Разлетающиеся с жужжанием  разноцветные огоньки.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/Tz5CB2AzPCg?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс108.jpg|1|||new||||2|1^4^5^6|1|1|
66|1|Мега-Супер-ЖУК|3|112.00|0|61.60||||||РС109|РС109|1|3|4|1|108||||||8.000000|2.400000|5.500000|0.101852||1|||1|1|1|за 1 уп.из 4 шт.|1|ЦЦ09.А.00554        |ЦЦ09.А.00554 157803 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/16 ОТ 22.01.2016 29.09.2016-28.09.2019                                                                                                                                              |10130080/230617/0014265  |шт.|28.00||<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/AHYG4LYcU-s?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс109.jpg|1|||new||||2|1^4^5^6|1|1|
67|1|Джамбо (петарда фитильная)|3|281.00|0|154.55||||||РС110|РС110|1|3|3|1|48||||||16.500000|4.500000|9.000000|0.270833||1|||1|1|1|за 1 уп.из 3 шт.|1|АБ11.А.00028        |АБ11.А.00028 0369991 АНО "Независимый орган по сертификации пиротехники" АО "ФНПЦ "НИИПХ" RP-02/16 22.01.2016 30.08.2016-29.08.2019                                                                                                                       |10130080/230617/0014265  |шт.|93.67|Имитация пулеметной очереди|Имитация пулеметной очереди<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/u2bOEfocvJA?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс110.jpg|1|||new||||2|1^4^5^6|1|1|
69|1|Корсар-1|3|497.00|0|273.35||||||РС121|РС121|1|3|60|12|20||||||19.500000|7.600000|8.600000|0.675000||1|||2|2|1|за 1 бл.из 12 уп.по 60 шт.|1|ЦЦ09.А.00564        |ЦЦ09.А.00564 0157814 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-02/16 от 22.01.2016 31.10.2016-30.10.2019                                                                                                                                                             |10130080/200517/0000820  |уп.|41.42|1 хлопок|1 хлопок<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/рс121.jpg|1|||new||||2|1^4^5^6|1|1|
71|1|Корсар-3 (3 баха терочный)|3|319.00|0|175.45||||||РС123|РС123|1|3|12|10|42||||||0.000000|0.000000|0.000000|0.571429||1|||2|2|1|за 1 бл.из 10 уп.по 12 шт.|1|ЦЦ09.А.00576        |ЦЦ09.А.00576 0157826 ООО "Пуск" АО "ФНПЦ "НИИ прикладной химии" RP-01/16 от 22.01.2016 22.11.2016-21.11.2019                                                                                                                                              |10130080/200517/0000820  |уп.|31.90||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/|1|||new||||2|1^4^5^6|1|1|
76|1|Пуля-дура|3|76.00|0|41.80||||||РС131|РС131|1|3|10|1|320||||||16.500000|3.500000|12.500000|0.078125||1|||1|1|1|за 1 уп.из 10 шт.|1|ЦЦ09.А.00422        |ЦЦ09.А.00422 0153777 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/15 от 17.02.2015 16.10.2015-15.10.2018                                                                                                                                             |10130080/230617/0014265  |шт.|7.60|Громкий хлопок|Громкий хлопок<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/tEiPVOteBhs?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс131.jpg|1|||new||||2|1^4^5^6|1|1|
78|1|Бомбейка|3|200.00|0|110.00||||||РС133|РС133|1|3|50|1|100||||||14.500000|13.500000|13.500000|0.100000||1|||1|1|1|за 1 уп.из 50 шт.|1|ЦЦ09.А.00558        |ЦЦ09.А.00558 0157807 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/16 от 22.01.2016 10.10.2016-09.10.2019                                                                                                                                             |10130080/230617/0014265  |шт.|4.00|хлопок|хлопок<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/F4YldCZ2NFM?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс133.jpg|1|||new||||2|1^4^5^6|1|1|
80|1|Граната РГД (петарда фитильная)|3|463.00|0|254.65||||||РС137|РС137|1|3|4|1|36||||||16.200000|4.200000|10.500000|0.138889||1|||1|1|1|за 1 уп.из 4 шт.|1|АБ11.А.00028        |АБ11.А.00028 0369991 АНО "Независимый орган по сертификации пиротехники" АО "ФНПЦ "НИИПХ" RP-02/16 22.01.2016 30.08.2016-29.08.2019                                                                                                                       |10130080/230617/0014265  |шт.|115.75|хлопок|хлопок<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/haqc6R59Y1Q?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс137.jpg|1|||new||||2|1^4^5^6|1|1|
90|1|Ракеты свистульки|4|327.60|0|152.46||||||R0445|R0445|1|12|12|12|20||||||0.000000|0.000000|0.000000|0.000000||1|||2|2|1|за 1 бл.из 12 уп.по 12 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  |уп.|27.30||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/https://goo.gl/photo|1|||new||||2|1^4^5^6|1|1|
