Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Макс скидка|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Годен до|Срок годности|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
323|1|С Новым годом! (1,25"х49)|9^66^71^73^78^107^114^119|5100.00|100|0|2805.00||||||А7504|А7504|1|10|1|1|2|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов С Новым годом! (1,25"х49) А7504 ОПТОМ                                                                                                                                                                                                         |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов С Новым годом! (1,25"х49) А7504 ОПТОМ по самым низким ценам!                                                                                                                                                           ||||1|||1|http://cx14726.tmweb.ru/images/а7504.jpg|1|Количество залпов:49:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
329|1|Затерянный мир (1,25"х49)|9^66^107^114^119|5100.00|100|0|2805.00||||||А7515|А7515|1|10|1|1|2|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Затерянный мир (1,25"х49) А7515 ОПТОМ                                                                                                                                                                                                         |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Затерянный мир (1,25"х49) А7515 ОПТОМ по самым низким ценам!                                                                                                                                                           ||||1|||1|http://cx14726.tmweb.ru/images/а7515.jpg|1|Количество залпов:49:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
332|1|Ночной Дозор (1"х100)|9^65^73^107^114^122|7400.00|100|0|4070.00||||||А7528|А7528|1|10|1|1|2|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Ночной Дозор (1"х100) А7528 ОПТОМ                                                                                                                                                                                                             |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Ночной Дозор (1"х100) А7528 ОПТОМ по самым низким ценам!                                                                                                                                                               ||||1|||1|http://cx14726.tmweb.ru/images/a7528.jpg|1|Количество залпов:100:1^Калибр, дюйм:1:2^Время, сек.:0:4||new||||2|1|1|1|
334|1|Снежный Вальс (1,25"х100)|9^66^71^73^74^107^114^122|10600.00|100|0|5830.00||||||А7600|А7600|1|10|1|1|1|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Снежный Вальс (1,25"х100) А7600 ОПТОМ                                                                                                                                                                                                         |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Снежный Вальс (1,25"х100) А7600 ОПТОМ по самым низким ценам!                                                                                                                                                           ||||1|||1|http://cx14726.tmweb.ru/images/a7600.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
335|1|Третий Рим (1,25" х 100)|9^66^72^73^107^114^122|10600.00|100|0|5830.00||||||А7605|А7605|1|10|1|1|1|01-19|2||||||39.000000|23.000000|39.000000|11.450000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00418        |ЦЦ07.А.00418 0329104 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-032 от 12.02.2015 13.10.2015-12.10.2018                                                                                                                                               |10130080/230615/0014265  |||на нижнем уровне бурак синих жемчужин, на верхнем красные и зеленые пионы переходят в эффект тысячи серебряных хризантем. В финале залп нескольких зарядов.|на нижнем уровне бурак синих жемчужин, на верхнем красные и зеленые пионы переходят в эффект тысячи серебряных хризантем. В финале залп нескольких зарядов.<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/8yQnwcZFw6U?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Третий Рим (1,25" х 100) А7605 ОПТОМ                                                                                                                                                                                                          |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Третий Рим (1,25" х 100) А7605 ОПТОМ по самым низким ценам!                                                                                                                                                            ||||1|||1|http://cx14726.tmweb.ru/images/a7605.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:58:4||new||||2|1|1|1|
336|1|Колизей (1,25" х 100)|9^66^72^73^107^114^122|10600.00|100|0|5830.00||||||А7606|А7606|1|10|1|1|1|01-19|2||||||39.000000|23.000000|39.000000|12.830000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00420        |ЦЦ07.А.00420 0329108 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-032 от 12.02.2015 19.10.2015-18.10.2018                                                                                                                                               |10130080/230615/0014265  |||на нижнем серебряное мерцание, на среднем уровне - бурак синих жемчужин, на верхнем уровне - золотая мерцающая ива. В финале залп нескольких зарядов.|на нижнем серебряное мерцание, на среднем уровне - бурак синих жемчужин, на верхнем уровне - золотая мерцающая ива. В финале залп нескольких зарядов.<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/BW1zY_fyZLY?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Колизей (1,25" х 100) А7606 ОПТОМ                                                                                                                                                                                                             |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Колизей (1,25" х 100) А7606 ОПТОМ по самым низким ценам!                                                                                                                                                               ||||1|||1|http://cx14726.tmweb.ru/images/a7606.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:58:4||new||||2|1|1|1|
337|1|Обручальные кольца (1,25" х 100)|9^66^71^73^81^107^114^122|10600.00|100|0|5830.00||||||А7607|А7607|1|10|1|1|1|01-19|2||||||39.000000|23.000000|39.000000|15.810000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00418        |ЦЦ07.А.00418 0329104 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-032 от 12.02.2015 13.10.2015-12.10.2018                                                                                                                                               |10130080/230615/0014265  |||Разноцветные звезды раскрываются фиолетовыми, зелеными и красными пионами, золотыми хризантемами в синих жемчужинах, комета красной ивы раскрывается золотыми искрами переходящими в серебряное мерцание. В финале залп нескольких зарядов.|Разноцветные звезды раскрываются фиолетовыми, зелеными и красными пионами, золотыми хризантемами в синих жемчужинах, комета красной ивы раскрывается золотыми искрами переходящими в серебряное мерцание. В финале залп нескольких зарядов.<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/ywDlYrWZmBA?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Обручальные кольца (1,25" х 100) А7607 ОПТОМ                                                                                                                                                                                                  |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Обручальные кольца (1,25" х 100) А7607 ОПТОМ по самым низким ценам!                                                                                                                                                    ||||1|||1|http://cx14726.tmweb.ru/images/a7607.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:43:4||new||||2|1|1|1|
339|1|Хозяин Тайги (1,25" х 100)|9^66^73^107^114^122|10600.00|100|0|5830.00||||||А7609|А7609|1|10|1|1|1|01-19|2||||||39.000000|23.000000|39.000000|12.910000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00420        |ЦЦ07.А.00420 0329108 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-032 от 12.02.2015 19.10.2015-18.10.2018                                                                                                                                               |10130080/230615/0014265  |||Красные и зеленые звезды раскрываются серебряными кокосами, переходящими в красные и зеленые цветы. В финале залп нескольких мерцающих стрел.|Красные и зеленые звезды раскрываются серебряными кокосами, переходящими в красные и зеленые цветы. В финале залп нескольких мерцающих стрел.<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/gfOfOGXsjmY?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Хозяин Тайги (1,25" х 100) А7609 ОПТОМ                                                                                                                                                                                                        |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Хозяин Тайги (1,25" х 100) А7609 ОПТОМ по самым низким ценам!                                                                                                                                                          ||||1|||1|http://cx14726.tmweb.ru/images/a7609.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:58:4||new||||2|1|1|1|
340|1|Золотая серия 100 (1,25" х 100)|9^66^72^75^107^114^122|10600.00|100|0|5830.00||||||А7610|А7610|1|10|1|1|1|01-19|2||||||39.000000|23.000000|39.000000|12.080000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00418        |ЦЦ07.А.00418 0329104 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-032 от 12.02.2015 13.10.2015-12.10.2018                                                                                                                                               |10130080/230615/0014265  |||на нижнем уровне золотое мерцание, золотой бурак в синих жемчужинах; на верхнем уровне трещащее золотое мерцание, эффект тысячи хризантем.|на нижнем уровне золотое мерцание, золотой бурак в синих жемчужинах; на верхнем уровне трещащее золотое мерцание, эффект тысячи хризантем.<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/diDFvEol9NA?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Золотая серия 100 (1,25" х 100) А7610 ОПТОМ                                                                                                                                                                                                   |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Золотая серия 100 (1,25" х 100) А7610 ОПТОМ по самым низким ценам!                                                                                                                                                     ||||1|||1|http://cx14726.tmweb.ru/images/a7610.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:58:4||new||||2|1|1|1|
341|1|Дикая орхидея (1,25" х 100)|9^66^71^82^83^107^114^122|10600.00|100|0|5830.00||||||А7611|А7611|1|10|1|1|1|01-19|2||||||39.000000|23.000000|39.000000|16.750000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00418        |ЦЦ07.А.00418 0329104 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-032 от 12.02.2015 13.10.2015-12.10.2018                                                                                                                                               |10130080/230615/0014265  |||Свистящие вертушки раскрываются синими звездами и красными хризантемами.|Свистящие вертушки раскрываются синими звездами и красными хризантемами.<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/wmV-S_L0pUI?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Дикая орхидея (1,25" х 100) А7611 ОПТОМ                                                                                                                                                                                                       |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Дикая орхидея (1,25" х 100) А7611 ОПТОМ по самым низким ценам!                                                                                                                                                         ||||1|||1|http://cx14726.tmweb.ru/images/a7611.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:58:4||new||||2|1|1|1|
342|1|Жемчужные волны (1,25" х 100)|9^66^72^73^107^114^122|10600.00|100|0|5830.00||||||А7612|А7612|1|10|1|1|1|01-19|2||||||39.000000|23.000000|39.000000|12.430000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00418        |ЦЦ07.А.00418 0329104 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-032 от 12.02.2015 13.10.2015-12.10.2018                                                                                                                                               |10130080/230615/0014265  |||на нижнем уровне золотой трещащий бурак, на верхнем уровне красные и зеленые звезды раскрываются золотыми шипящими кокосами с красными и зелеными георгинами. В финале одновременный залп нескольких зарядов.|на нижнем уровне золотой трещащий бурак, на верхнем уровне красные и зеленые звезды раскрываются золотыми шипящими кокосами с красными и зелеными георгинами. В финале одновременный залп нескольких зарядов.<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/HFsSNdqooLs?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Жемчужные волны (1,25" х 100) А7612 ОПТОМ                                                                                                                                                                                                     |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Жемчужные волны (1,25" х 100) А7612 ОПТОМ по самым низким ценам!                                                                                                                                                       ||||1|||1|http://cx14726.tmweb.ru/images/a7612.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:58:4||new||||2|1|1|1|
343|1|В гостях у сказки (1,25" х 100)|9^66^71^72^73^85^87^107^114^122|10600.00|100|0|5830.00||||||А7613|А7613|1|10|1|1|1|01-19|2||||||39.000000|23.000000|39.000000|18.680000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00418        |ЦЦ07.А.00418 0329104 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-032 от 12.02.2015 13.10.2015-12.10.2018                                                                                                                                               |10130080/230615/0014265  |||на нижнем уровне золотой трещащий бурак, на верхнем уровне синие звезды раскрываются большими золотыми кокосами в серебряном мерцании с сине-красными падающими листьями. В финале одновременный залп нескольких зарядов.|на нижнем уровне золотой трещащий бурак, на верхнем уровне синие звезды раскрываются большими золотыми кокосами в серебряном мерцании с сине-красными падающими листьями. В финале одновременный залп нескольких зарядов.<br><BR><iframe width="420" height="315" src="https://www.youtube.com/embed/yr4xMGHtjgA?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов В гостях у сказки (1,25" х 100) А7613 ОПТОМ                                                                                                                                                                                                   |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов В гостях у сказки (1,25" х 100) А7613 ОПТОМ по самым низким ценам!                                                                                                                                                     ||||1|||1|http://cx14726.tmweb.ru/images/a7613.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:58:4||new||||2|1|1|1|
344|1|Новогодняя карусель (1,25"х100)|9^66^71^74^78^87^107^109^114^122|10600.00|100|0|5830.00||||||А7616|А7616|1|10|1|1|1|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Новогодняя карусель (1,25"х100) А7616 ОПТОМ                                                                                                                                                                                                   |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Новогодняя карусель (1,25"х100) А7616 ОПТОМ по самым низким ценам!                                                                                                                                                     ||||1|||1|http://cx14726.tmweb.ru/images/a7616.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
345|1|Карнавальная ночь (1,25"х100)|9^66^107^114^122|10600.00|100|0|5830.00||||||А7617|А7617|1|10|1|1|1|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Карнавальная ночь (1,25"х100) А7617 ОПТОМ                                                                                                                                                                                                     |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Карнавальная ночь (1,25"х100) А7617 ОПТОМ по самым низким ценам!                                                                                                                                                       ||||1|||1|http://cx14726.tmweb.ru/images/a7617.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
346|1|Поле Чудес (1,25"х100)|9^66^71^85^87^107^114^122|10600.00|100|0|5830.00||||||А7618|А7618|1|10|1|1|1|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Поле Чудес (1,25"х100) А7618 ОПТОМ                                                                                                                                                                                                            |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Поле Чудес (1,25"х100) А7618 ОПТОМ по самым низким ценам!                                                                                                                                                              ||||1|||1|http://cx14726.tmweb.ru/images/a7618.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
347|1|Малиновые сны (1,25"х150)|9^66^73^107^114^123|16000.00|100|0|8800.00||||||А7619|А7619|1|10|1|1|1|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Малиновые сны (1,25"х150) А7619 ОПТОМ                                                                                                                                                                                                         |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Малиновые сны (1,25"х150) А7619 ОПТОМ по самым низким ценам!                                                                                                                                                           ||||1|||1|http://cx14726.tmweb.ru/images/a7619.jpg|1|Количество залпов:150:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
351|1|Эксклюзив (1,2" х 200)|9^66^71^73^75^83^84^88^107^114^124|23000.00|100|0|12650.00||||||А7623|А7623|1|10|1|1|1|01-19|2||||||75.000000|23.000000|38.000000|12.110000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00430        |ЦЦ07.А.00430 035270 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-028 от 01.10.2012 18.11.2015-17.11.2018                                                                                                                                                |10130080/230615/0014265  |||Синие звезды раскрываются красными и зелеными хризантемами, переходящими в мерцание тысячи золотых трещащих хризантем; красные, синие, пурпурные, желтые и зеленые звезды раскрываются шипящими мерцающими стрелами; красные звезды раскрываются синими жемчужинами с эффектом тысячи хризантем; синие звезды раскрываются пурпурными пионами с трещащим эффектом тысячи хризантем; синие звезды раскрываются золотым мерцанием, переходящим в эффект тысячи хризантем; коасные мерцающим кометы раскрываются большими золотыми коронами в серебряном мерцании и краснос мерцании, трещащими мерцающими стрелами; серебряные кометы раскрываются трещащими мерцающими коронами; в финале одновременный залп мерцающих комет раскрывается титановыми хлопками.|Синие звезды раскрываются красными и зелеными хризантемами, переходящими в мерцание тысячи золотых трещащих хризантем; красные, синие, пурпурные, желтые и зеленые звезды раскрываются шипящими мерцающими стрелами; красные звезды раскрываются синими жемчужинами с эффектом тысячи хризантем; синие звезды раскрываются пурпурными пионами с трещащим эффектом тысячи хризантем; синие звезды раскрываются золотым мерцанием, переходящим в эффект тысячи хризантем; коасные мерцающим кометы раскрываются большими золотыми коронами в серебряном мерцании и краснос мерцании, трещащими мерцающими стрелами; серебряные кометы раскрываются трещащими мерцающими коронами; в финале одновременный залп мерцающих комет раскрывается титановыми хлопками.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/mHPMiyPpI8E?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Эксклюзив (1,2" х 200) А7623 ОПТОМ                                                                                                                                                                                                            |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Эксклюзив (1,2" х 200) А7623 ОПТОМ по самым низким ценам!                                                                                                                                                              ||||1|||1|http://cx14726.tmweb.ru/images/a7623.jpg|1|Количество залпов:200:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:185:4||new||||2|1|1|1|
352|1|Москва Златоглавая (1,25" х 150)|9^66^73^107^114^123|16000.00|100|0|8800.00||||||А7642|А7642|1|10|1|1|1|01-19|2||||||58.500000|23.000000|38.000000|12.550000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00420        |ЦЦ07.А.00420 0329108 НПЭБиС "Пиротекс" ЗАО "НПП "Русперфоратор" RPК-032 от 12.02.2015 19.10.2015-18.10.2018                                                                                                                                               |10130080/230615/0014265  |||Красные звезды раскрываются красными георгинами в серебряном мерцании, зеленые звезды раскрываются цветными кокосами в мерцании, красные кометы раскрываются кокосами, в финале - залп комет раскрывается мерцающей ивой|Красные звезды раскрываются красными георгинами в серебряном мерцании, зеленые звезды раскрываются цветными кокосами в мерцании, красные кометы раскрываются кокосами, в финале - залп комет раскрывается мерцающей ивой<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/8Z7SyS784Rc?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Москва Златоглавая (1,25" х 150) А7642 ОПТОМ                                                                                                                                                                                                  |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Москва Златоглавая (1,25" х 150) А7642 ОПТОМ по самым низким ценам!                                                                                                                                                    ||||1|||1|http://cx14726.tmweb.ru/images/a7642.jpg|1|Количество залпов:150:1^Калибр, дюйм:1.25:2^Высота, м.:30:3^Время, сек.:55:4||new||||2|1|1|1|
354|1|Ромео и Джульетта (1,25"х150)|9^66^71^82^107^114^123|16000.00|100|0|8800.00||||||А7644|А7644|1|10|1|1|1|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Ромео и Джульетта (1,25"х150) А7644 ОПТОМ                                                                                                                                                                                                     |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Ромео и Джульетта (1,25"х150) А7644 ОПТОМ по самым низким ценам!                                                                                                                                                       ||||1|||1|http://cx14726.tmweb.ru/images/a7644.jpg|1|Количество залпов:150:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
356|1|Вечерний звон (1,25"х200)|9^66^107^114^124|23000.00|100|0|12650.00||||||А7667|А7667|1|10|1|1|1|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Вечерний звон (1,25"х200) А7667 ОПТОМ                                                                                                                                                                                                         |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Вечерний звон (1,25"х200) А7667 ОПТОМ по самым низким ценам!                                                                                                                                                           ||||1|||1|http://cx14726.tmweb.ru/images/a7667.jpg|1|Количество залпов:200:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
357|1|Подмосковные вечера (1,25"х250)|9^66^73^107^114^124|26000.00|100|0|14300.00||||||А7668|А7668|1|10|1|1|1|01-19|2||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|ПИ01.А00005         |ПИ01.А00005 0465029 "ПИРОТЕКС" АО "НПП "Русперфоратор" RPK-028 от 01.10.2012 06.10.2016-30.01.2019                                                                                                                                                        |10130080/230615/0014265  ||||<br><BR>||Батареи салютов Подмосковные вечера (1,25"х250) А7668 ОПТОМ                                                                                                                                                                                                   |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Подмосковные вечера (1,25"х250) А7668 ОПТОМ по самым низким ценам!                                                                                                                                                     ||||1|||1|http://cx14726.tmweb.ru/images/a7668.jpg|1|Количество залпов:250:1^Калибр, дюйм:1.25:2^Время, сек.:0:4||new||||2|1|1|1|
374|1|Зевс (1,2" х 300)|9^64^71^84^87^107^114^124|32700.00|100|0|17985.00||||||БСП0530012|БСП0530012|1|5|1|1|1|08-18|1||||||0.000000|0.000000|0.000000|35.000000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00447        |ЦЦ07.А.00447 0355288 НПЭБиС "Пиротекс" ООО "Спаркс" SP04/15 от 27.05.2015 07.12.2015-08.11.2018                                                                                                                                                           |10130080/230614/0014265  |||Золотая парча с мерцанием, синие пионы с пестиком; золотые ивы в треске|Золотая парча с мерцанием, синие пионы с пестиком; золотые ивы в треске<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/JdJdVe2AQY8?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Зевс (1,2" х 300) БСП0530012 ОПТОМ                                                                                                                                                                                                            |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Зевс (1,2" х 300) БСП0530012 ОПТОМ по самым низким ценам!                                                                                                                                                              ||||1|||1|http://cx14726.tmweb.ru/images/bsp0530012.jpg^http://cx14726.tmweb.ru/images/bsp0530012-1.jpg^http://cx14726.tmweb.ru/images/bsp0530012-2.jpg^http://cx14726.tmweb.ru/images/bsp0530012-3.jpg^http://cx14726.tmweb.ru/images/bsp0530012-4.jpg^http://cx14726.tmweb.ru/images/bsp0530012-5.jpg^http://cx14726.tmweb.ru/images/bsp0530012-6.jpg|1|Количество залпов:300:1^Калибр, дюйм:1.2:2^Высота, м.:40:3^Время, сек.:150:4||new||||2|1|1|1|
